Timestamp,Event,Temperature,Pressure,Altitude,Humidity,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Latitude,Longitude,DateTime,DS18B20Temperature
233365,SensorData,21.67,940.11,627.57,43.11,1.33,0.12,12.75,-7.31,0.66,-0.02,0.000000,0.000000,
,22.44
233442,SensorData,21.66,940.06,628.04,43.08,1.36,0.15,12.78,-7.44,0.73,-0.15,0.000000,0.000000,
,22.44
233449,[INFO] Telemetry transmitted successfully
233523,SensorData,21.67,940.10,627.63,43.08,1.41,0.19,12.82,-7.41,0.97,-0.07,0.000000,0.000000,
,22.44
233600,SensorData,21.66,940.08,627.80,43.10,1.38,0.22,12.78,-7.46,0.70,0.08,0.000000,0.000000,
,22.44
233607,[INFO] Telemetry transmitted successfully
233684,SensorData,21.66,940.08,627.81,43.10,1.37,0.20,12.82,-7.38,0.82,-0.01,0.000000,0.000000,
,22.44
233761,SensorData,21.67,940.08,627.81,43.13,1.38,0.19,12.75,-7.32,0.77,-0.17,0.000000,0.000000,
,22.44
233767,[INFO] Telemetry transmitted successfully
233842,SensorData,21.66,940.07,627.92,43.13,1.41,0.16,12.78,-7.45,0.91,-0.01,0.000000,0.000000,
,22.44
233919,SensorData,21.66,940.04,628.14,43.12,1.33,0.15,12.75,-7.35,0.48,-0.16,0.000000,0.000000,
,22.44
233926,[INFO] Telemetry transmitted successfully
234003,SensorData,21.67,940.08,627.78,43.34,1.38,0.21,12.73,-7.46,0.85,-0.13,0.000000,0.000000,
,22.44
234080,SensorData,21.67,940.08,627.95,42.98,1.34,0.23,12.72,-7.35,0.63,-0.01,0.000000,0.000000,
,22.44
234087,[INFO] Telemetry transmitted successfully
234162,SensorData,21.66,940.06,628.03,43.13,1.39,0.17,12.81,-7.26,0.76,-0.18,0.000000,0.000000,
,22.44
234243,SensorData,21.65,940.06,627.95,43.15,1.40,0.17,12.79,-7.37,0.82,-0.01,0.000000,0.000000,
,22.44
234250,[INFO] Telemetry transmitted successfully
234327,SensorData,21.67,940.08,627.78,43.14,1.41,0.17,12.73,-7.40,0.89,0.05,0.000000,0.000000,
,22.44
234404,SensorData,21.67,940.07,627.90,43.14,1.38,0.15,12.78,-7.39,0.73,-0.07,0.000000,0.000000,
,22.44
234410,[INFO] Telemetry transmitted successfully
234485,SensorData,21.66,940.07,627.95,43.15,1.35,0.18,12.83,-7.50,0.65,0.05,0.000000,0.000000,
,22.44
234562,SensorData,21.67,940.09,627.76,43.14,1.44,0.19,12.74,-7.41,0.57,-0.03,0.000000,0.000000,
,22.44
234571,[INFO] Telemetry transmitted successfully
234646,SensorData,21.67,940.09,627.75,43.35,1.36,0.20,12.81,-7.33,0.85,0.08,0.000000,0.000000,
,22.44
234723,SensorData,21.67,940.09,627.76,43.25,1.31,0.13,12.82,-7.38,0.82,0.03,0.000000,0.000000,
,22.44
234729,[INFO] Telemetry transmitted successfully
234804,SensorData,21.66,940.06,628.01,43.14,1.36,0.23,12.80,-7.43,0.74,0.05,0.000000,0.000000,
,22.44
234881,SensorData,21.66,940.08,627.83,43.15,1.43,0.19,12.78,-7.40,0.68,0.04,0.000000,0.000000,
,22.44
234890,[INFO] Telemetry transmitted successfully
234965,SensorData,21.66,940.08,627.86,43.13,1.32,0.19,12.84,-7.44,0.79,0.06,0.000000,0.000000,
,22.44
235042,SensorData,21.66,940.09,627.76,43.15,1.39,0.14,12.78,-7.28,0.78,-0.09,0.000000,0.000000,
,22.44
235049,[INFO] Telemetry transmitted successfully
235128,SensorData,21.67,940.09,627.71,43.16,1.39,0.18,12.78,-7.34,0.88,-0.08,0.000000,0.000000,
,22.50
235205,SensorData,21.66,940.10,627.62,43.15,1.28,0.20,12.84,-7.43,0.92,-0.15,0.000000,0.000000,
,22.44
235214,[INFO] Telemetry transmitted successfully
235289,SensorData,21.66,940.06,628.01,43.15,1.40,0.19,12.78,-7.37,0.87,0.01,0.000000,0.000000,
,22.44
235365,SensorData,21.65,940.06,628.00,43.12,1.37,0.15,12.77,-7.33,0.85,0.06,0.000000,0.000000,
,22.44
235372,[INFO] Telemetry transmitted successfully
235447,SensorData,21.66,940.06,627.98,43.15,1.40,0.18,12.81,-7.33,0.75,-0.03,0.000000,0.000000,
,22.44
235524,SensorData,21.66,940.12,627.50,43.14,1.36,0.16,12.83,-7.42,0.81,0.02,0.000000,0.000000,
,22.44
235533,[INFO] Telemetry transmitted successfully
235540,[INFO] Apogee detected at 628.14 m
235613,SensorData,21.65,940.08,627.80,43.15,1.40,0.13,12.87,-7.35,0.71,0.08,0.000000,0.000000,
,22.44
235690,SensorData,21.63,940.01,628.45,43.15,1.34,0.15,12.78,-7.38,0.77,-0.04,0.000000,0.000000,
,22.44
235696,[INFO] Telemetry transmitted successfully
235771,SensorData,21.65,940.05,628.12,43.14,1.38,0.12,12.85,-7.40,0.74,-0.05,0.000000,0.000000,
,22.44
235848,SensorData,21.65,940.08,627.80,43.14,1.40,0.16,12.79,-7.43,0.69,0.01,0.000000,0.000000,
,22.44
235857,[INFO] Telemetry transmitted successfully
235932,SensorData,21.66,940.08,627.82,43.14,1.34,0.17,12.82,-7.37,0.48,-0.07,0.000000,0.000000,
,22.44
236014,SensorData,21.65,940.08,627.81,43.14,1.40,0.19,12.86,-7.35,0.58,-0.12,0.000000,0.000000,
,22.44
236021,[INFO] Telemetry transmitted successfully
236095,SensorData,21.65,940.07,627.88,43.14,1.41,0.18,12.86,-7.49,0.67,-0.20,0.000000,0.000000,
,22.44
236172,SensorData,21.65,940.05,628.06,43.15,1.40,0.19,12.77,-7.32,0.84,-0.02,0.000000,0.000000,
,22.44
236181,[INFO] Telemetry transmitted successfully
236256,SensorData,21.66,940.07,627.87,43.14,1.39,0.17,12.81,-7.28,0.76,-0.08,0.000000,0.000000,
,22.44
236333,SensorData,21.65,940.10,627.65,43.14,1.37,0.17,12.75,-7.27,0.60,-0.13,0.000000,0.000000,
,22.44
236339,[INFO] Telemetry transmitted successfully
236414,SensorData,21.66,940.05,628.05,43.14,1.37,0.22,12.79,-7.47,0.86,-0.03,0.000000,0.000000,
,22.44
236491,SensorData,21.66,940.07,627.95,43.14,1.32,0.14,12.84,-7.29,0.79,-0.12,0.000000,0.000000,
,22.44
236500,[INFO] Telemetry transmitted successfully
236575,SensorData,21.66,940.08,627.84,42.98,1.33,0.21,12.76,-7.28,0.82,0.02,0.000000,0.000000,
,22.44
236652,SensorData,21.65,940.07,627.91,43.09,1.39,0.20,12.82,-7.34,0.83,-0.08,0.000000,0.000000,
,22.44
236659,[INFO] Telemetry transmitted successfully
236734,SensorData,21.65,940.06,627.97,43.15,1.36,0.23,12.75,-7.47,0.67,0.14,0.000000,0.000000,
,22.44
236811,SensorData,21.65,940.07,627.90,43.14,1.32,0.17,12.73,-7.29,0.73,-0.09,0.000000,0.000000,
,22.44
236820,[INFO] Telemetry transmitted successfully
236899,SensorData,21.64,940.07,627.88,43.14,1.32,0.20,12.79,-7.40,0.82,0.05,0.000000,0.000000,
,22.50
236976,SensorData,21.65,940.06,628.00,43.17,1.34,0.18,12.77,-7.38,0.69,-0.13,0.000000,0.000000,
,22.44
236983,[INFO] Telemetry transmitted successfully
237058,SensorData,21.65,940.10,627.68,43.15,1.32,0.20,12.80,-7.40,0.84,-0.17,0.000000,0.000000,
,22.44
237134,SensorData,21.65,940.07,627.89,43.16,1.36,0.23,12.78,-7.24,0.95,-0.04,0.000000,0.000000,
,22.44
237143,[INFO] Telemetry transmitted successfully
237218,SensorData,21.66,940.08,627.84,42.97,1.34,0.17,12.79,-7.24,0.58,-0.09,0.000000,0.000000,
,22.44
237295,SensorData,21.66,940.06,627.97,43.19,1.42,0.21,12.80,-7.26,0.60,0.07,0.000000,0.000000,
,22.44
237302,[INFO] Telemetry transmitted successfully
237377,SensorData,21.66,940.08,627.85,43.15,1.35,0.20,12.80,-7.34,0.82,-0.11,0.000000,0.000000,
,22.44
237453,SensorData,21.65,940.07,627.88,43.15,1.32,0.15,12.77,-7.32,0.63,-0.08,0.000000,0.000000,
,22.44
237462,[INFO] Telemetry transmitted successfully
237537,SensorData,21.65,940.08,627.80,43.16,1.36,0.19,12.75,-7.40,0.54,-0.10,0.000000,0.000000,
,22.44
237614,SensorData,21.65,940.07,627.94,43.15,1.33,0.20,12.79,-7.34,0.71,0.08,0.000000,0.000000,
,22.44
237621,[INFO] Telemetry transmitted successfully
237696,SensorData,21.66,940.10,627.65,43.15,1.36,0.16,12.87,-7.26,0.76,0.05,0.000000,0.000000,
,22.44
237775,SensorData,21.65,940.09,627.77,43.16,1.36,0.12,12.69,-7.43,0.98,0.08,0.000000,0.000000,
,22.44
237787,[INFO] Telemetry transmitted successfully
237862,SensorData,21.65,940.07,627.94,43.26,1.31,0.12,12.78,-7.31,0.89,0.05,0.000000,0.000000,
,22.44
237939,SensorData,21.65,940.07,627.91,43.45,1.38,0.17,12.87,-7.33,0.72,0.01,0.000000,0.000000,
,22.44
237945,[INFO] Telemetry transmitted successfully
238020,SensorData,21.66,940.11,627.59,43.16,1.37,0.15,12.83,-7.44,0.82,-0.07,0.000000,0.000000,
,22.44
238099,SensorData,21.66,940.09,627.73,43.16,1.34,0.19,12.85,-7.37,0.64,-0.09,0.000000,0.000000,
,22.44
238106,[INFO] Telemetry transmitted successfully
238181,SensorData,21.65,940.09,627.74,43.18,1.39,0.16,12.79,-7.40,0.82,0.04,0.000000,0.000000,
,22.44
238258,SensorData,21.66,940.10,627.64,43.18,1.37,0.15,12.78,-7.46,0.81,-0.07,0.000000,0.000000,
,22.44
238265,[INFO] Telemetry transmitted successfully
238340,SensorData,21.66,940.08,627.85,43.16,1.37,0.20,12.87,-7.34,0.62,0.05,0.000000,0.000000,
,22.44
238419,SensorData,21.65,940.09,627.73,43.18,1.42,0.17,12.78,-7.50,0.89,-0.08,0.000000,0.000000,
,22.44
238426,[INFO] Telemetry transmitted successfully
238501,SensorData,21.66,940.09,627.75,43.16,1.39,0.20,12.83,-7.25,0.95,0.20,0.000000,0.000000,
,22.44
238578,SensorData,21.66,940.10,627.62,43.18,1.42,0.17,12.76,-7.42,0.71,-0.04,0.000000,0.000000,
,22.44
238585,[INFO] Telemetry transmitted successfully
238660,SensorData,21.66,940.09,627.74,43.16,1.37,0.17,12.76,-7.21,0.74,-0.09,0.000000,0.000000,
,22.44
238744,SensorData,21.66,940.06,627.96,43.18,1.41,0.19,12.79,-7.42,0.79,-0.21,0.000000,0.000000,
,22.44
238751,[INFO] Telemetry transmitted successfully
238826,SensorData,21.65,940.08,627.80,43.20,1.38,0.18,12.75,-7.38,0.71,-0.11,0.000000,0.000000,
,22.44
238903,SensorData,21.65,940.09,627.71,43.20,1.38,0.17,12.75,-7.25,0.86,-0.02,0.000000,0.000000,
,22.44
238910,[INFO] Telemetry transmitted successfully
238985,SensorData,21.66,940.07,627.90,43.16,1.34,0.19,12.81,-7.37,0.89,-0.09,0.000000,0.000000,
,22.44
239064,SensorData,21.65,940.06,628.02,43.20,1.33,0.21,12.78,-7.35,0.77,0.10,0.000000,0.000000,
,22.44
239071,[INFO] Telemetry transmitted successfully
239146,SensorData,21.66,940.11,627.55,43.18,1.37,0.24,12.78,-7.44,0.91,0.18,0.000000,0.000000,
,22.44
239223,SensorData,21.66,940.11,627.55,43.18,1.38,0.18,12.85,-7.43,0.63,-0.16,0.000000,0.000000,
,22.44
239230,[INFO] Telemetry transmitted successfully
239305,SensorData,21.66,940.10,627.65,43.19,1.41,0.23,12.73,-7.41,0.56,-0.26,0.000000,0.000000,
,22.44
239384,SensorData,21.67,940.07,627.86,43.19,1.38,0.20,12.83,-7.37,1.01,-0.03,0.000000,0.000000,
,22.50
239391,[INFO] Telemetry transmitted successfully
239466,SensorData,21.66,940.08,627.85,43.19,1.36,0.19,12.82,-7.35,0.93,0.04,0.000000,0.000000,
,22.44
239543,SensorData,21.65,940.08,627.85,43.18,1.31,0.19,12.79,-7.40,0.82,0.05,0.000000,0.000000,
,22.44
239550,[INFO] Telemetry transmitted successfully
239625,SensorData,21.66,940.12,627.50,43.19,1.36,0.20,12.80,-7.49,0.88,0.05,0.000000,0.000000,
,22.44
239709,SensorData,21.65,940.06,627.95,43.21,1.38,0.11,12.80,-7.37,0.79,0.06,0.000000,0.000000,
,22.44
239716,[INFO] Telemetry transmitted successfully
239790,SensorData,21.65,940.08,627.82,43.19,1.33,0.20,12.74,-7.37,0.68,0.03,0.000000,0.000000,
,22.44
239867,SensorData,21.66,940.09,627.74,43.37,1.34,0.15,12.79,-7.39,0.84,-0.11,0.000000,0.000000,
,22.44
239874,[INFO] Telemetry transmitted successfully
239949,SensorData,21.66,940.08,627.82,43.20,1.38,0.23,12.81,-7.39,0.76,-0.22,0.000000,0.000000,
,22.44
240028,SensorData,21.66,940.05,628.05,43.20,1.36,0.20,12.74,-7.35,0.64,0.07,0.000000,0.000000,
,22.44
240035,[INFO] Telemetry transmitted successfully
240110,SensorData,21.65,940.07,627.94,43.21,1.35,0.18,12.80,-7.59,0.88,-0.08,0.000000,0.000000,
,22.44
240187,SensorData,21.66,940.05,628.05,43.20,1.41,0.25,12.73,-7.47,0.69,-0.16,0.000000,0.000000,
,22.44
240194,[INFO] Telemetry transmitted successfully
240269,SensorData,21.65,940.03,628.22,43.23,1.33,0.22,12.83,-7.43,0.85,-0.15,0.000000,0.000000,
,22.44
240349,SensorData,21.66,940.10,627.65,43.21,1.41,0.15,12.77,-7.28,0.92,-0.07,0.000000,0.000000,
,22.44
240356,[INFO] Telemetry transmitted successfully
240430,SensorData,21.66,940.10,627.62,43.20,1.38,0.20,12.75,-7.32,0.74,-0.15,0.000000,0.000000,
,22.44
240508,SensorData,21.66,940.09,627.77,43.19,1.36,0.19,12.83,-7.32,0.61,-0.10,0.000000,0.000000,
,22.44
240515,[INFO] Telemetry transmitted successfully
240594,SensorData,21.66,940.06,627.97,43.20,1.29,0.18,12.83,-7.34,0.67,-0.05,0.000000,0.000000,
,22.44
240673,SensorData,21.65,940.05,628.08,43.21,1.38,0.18,12.69,-7.31,0.66,-0.11,0.000000,0.000000,
,22.44
240680,[INFO] Telemetry transmitted successfully
240755,SensorData,21.65,940.07,627.92,43.23,1.37,0.20,12.75,-7.38,0.81,-0.31,0.000000,0.000000,
,22.50
240832,SensorData,21.65,940.08,627.79,43.21,1.35,0.20,12.83,-7.44,0.74,-0.11,0.000000,0.000000,
,22.44
240839,[INFO] Telemetry transmitted successfully
240914,SensorData,21.66,940.07,627.90,43.19,1.36,0.15,12.77,-7.23,0.93,-0.17,0.000000,0.000000,
,22.44
240993,SensorData,21.66,940.10,627.61,43.21,1.38,0.17,12.83,-7.43,0.78,-0.09,0.000000,0.000000,
,22.50
241000,[INFO] Telemetry transmitted successfully
241075,SensorData,21.66,940.06,628.03,43.20,1.46,0.16,12.73,-7.34,0.77,-0.24,0.000000,0.000000,
,22.44
241152,SensorData,21.66,940.06,627.97,43.19,1.38,0.19,12.74,-7.37,0.76,-0.06,0.000000,0.000000,
,22.44
241159,[INFO] Telemetry transmitted successfully
241234,SensorData,21.66,940.08,627.84,43.19,1.38,0.19,12.79,-7.37,0.84,-0.26,0.000000,0.000000,
,22.50
241313,SensorData,21.66,940.07,627.87,43.19,1.34,0.21,12.71,-7.26,0.70,0.03,0.000000,0.000000,
,22.50
241320,[INFO] Telemetry transmitted successfully
241395,SensorData,21.65,940.04,628.13,43.19,1.37,0.17,12.85,-7.16,0.82,-0.06,0.000000,0.000000,
,22.44
241472,SensorData,21.65,940.05,628.10,43.19,1.38,0.23,12.76,-7.47,0.69,-0.10,0.000000,0.000000,
,22.50
241484,[INFO] Telemetry transmitted successfully
241558,SensorData,21.66,940.05,628.05,43.20,1.34,0.23,12.87,-7.40,0.90,0.02,0.000000,0.000000,
,22.44
241638,SensorData,21.65,940.06,628.03,43.20,1.38,0.18,12.76,-7.46,0.95,-0.11,0.000000,0.000000,
,22.44
241644,[INFO] Telemetry transmitted successfully
241719,SensorData,21.65,940.05,628.06,43.19,1.36,0.18,12.73,-7.34,0.82,-0.06,0.000000,0.000000,
,22.44
241796,SensorData,21.65,940.10,627.68,43.20,1.38,0.20,12.78,-7.25,0.63,0.03,0.000000,0.000000,
,22.44
241803,[INFO] Telemetry transmitted successfully
241878,SensorData,21.66,940.09,627.73,43.18,1.37,0.22,12.74,-7.37,0.78,-0.11,0.000000,0.000000,
,22.44
241957,SensorData,21.64,940.06,627.98,43.21,1.37,0.24,12.77,-7.40,0.70,0.18,0.000000,0.000000,
,22.50
241964,[INFO] Telemetry transmitted successfully
242039,SensorData,21.66,940.09,627.76,43.20,1.38,0.17,12.88,-7.42,0.68,-0.20,0.000000,0.000000,
,22.50
242116,SensorData,21.67,940.11,627.57,43.21,1.33,0.18,12.78,-7.31,0.56,-0.37,0.000000,0.000000,
,22.50
242123,[INFO] Telemetry transmitted successfully
242198,SensorData,21.66,940.07,627.88,43.21,1.37,0.17,12.78,-7.41,0.62,-0.07,0.000000,0.000000,
,22.44
242278,SensorData,21.66,940.11,627.59,43.20,1.35,0.19,12.92,-7.31,0.74,-0.17,0.000000,0.000000,
,22.44
242285,[INFO] Telemetry transmitted successfully
242360,SensorData,21.66,940.07,627.92,43.21,1.32,0.17,12.84,-7.21,0.79,-0.10,0.000000,0.000000,
,22.50
242441,SensorData,21.66,940.07,628.00,43.38,1.34,0.17,12.80,-7.43,0.69,-0.08,0.000000,0.000000,
,22.50
242448,[INFO] Telemetry transmitted successfully
242525,SensorData,21.66,940.06,627.98,43.20,1.36,0.19,12.82,-7.34,0.92,0.05,0.000000,0.000000,
,22.44
242602,SensorData,21.66,940.08,627.80,43.21,1.39,0.17,12.75,-7.39,0.73,-0.13,0.000000,0.000000,
,22.50
242609,[INFO] Telemetry transmitted successfully
242684,SensorData,21.66,940.05,628.12,43.21,1.35,0.21,12.75,-7.42,0.82,-0.05,0.000000,0.000000,
,22.44
242761,SensorData,21.67,940.10,627.68,43.21,1.34,0.18,12.79,-7.45,0.75,-0.04,0.000000,0.000000,
,22.44
242768,[INFO] Telemetry transmitted successfully
242845,SensorData,21.66,940.08,627.84,43.19,1.32,0.18,12.74,-7.31,0.82,-0.09,0.000000,0.000000,
,22.44
242922,SensorData,21.67,940.05,628.09,43.21,1.35,0.19,12.83,-7.27,0.79,-0.16,0.000000,0.000000,
,22.50
242929,[INFO] Telemetry transmitted successfully
243004,SensorData,21.66,940.04,628.16,43.21,1.33,0.19,12.87,-7.39,0.63,0.02,0.000000,0.000000,
,22.50
243081,SensorData,21.67,940.08,627.84,43.21,1.32,0.15,12.87,-7.51,0.75,-0.38,0.000000,0.000000,
,22.44
243088,[INFO] Telemetry transmitted successfully
243165,SensorData,21.66,940.04,628.18,43.21,1.32,0.19,12.84,-7.39,0.64,-0.12,0.000000,0.000000,
,22.50
243243,SensorData,21.67,940.07,627.92,43.19,1.34,0.18,12.78,-7.16,0.76,0.03,0.000000,0.000000,
,22.50
243250,[INFO] Telemetry transmitted successfully
243329,SensorData,21.67,940.09,627.75,43.22,1.34,0.20,12.74,-7.31,0.93,0.05,0.000000,0.000000,
,22.50
243406,SensorData,21.66,940.06,627.99,43.20,1.39,0.18,12.84,-7.34,0.71,-0.16,0.000000,0.000000,
,22.44
243413,[INFO] Telemetry transmitted successfully
243490,SensorData,21.67,940.08,627.82,43.21,1.38,0.23,12.80,-7.33,0.64,0.07,0.000000,0.000000,
,22.50
243567,SensorData,21.66,940.03,628.25,43.20,1.36,0.17,12.77,-7.34,0.73,-0.12,0.000000,0.000000,
,22.50
243574,[INFO] Telemetry transmitted successfully
243649,SensorData,21.67,940.06,627.97,43.22,1.38,0.17,12.80,-7.39,0.86,-0.11,0.000000,0.000000,
,22.50
243726,SensorData,21.67,940.06,628.01,43.22,1.41,0.20,12.79,-7.20,0.63,0.09,0.000000,0.000000,
,22.50
243733,[INFO] Telemetry transmitted successfully
243810,SensorData,21.67,940.06,627.96,43.23,1.37,0.21,12.77,-7.56,0.57,-0.02,0.000000,0.000000,
,22.44
243887,SensorData,21.68,940.11,627.59,43.21,1.32,0.19,12.81,-7.21,0.73,0.15,0.000000,0.000000,
,22.50
243894,[INFO] Telemetry transmitted successfully
243969,SensorData,21.67,940.05,628.09,43.21,1.38,0.21,12.76,-7.40,0.69,-0.09,0.000000,0.000000,
,22.50
244046,SensorData,21.68,940.05,628.09,43.22,1.36,0.20,12.85,-7.30,0.66,-0.01,0.000000,0.000000,
,22.50
244053,[INFO] Telemetry transmitted successfully
244130,SensorData,21.67,940.02,628.33,43.23,1.30,0.18,12.89,-7.40,0.75,-0.08,0.000000,0.000000,
,22.50
244207,SensorData,21.67,940.06,627.99,43.22,1.42,0.25,12.67,-7.42,0.79,-0.02,0.000000,0.000000,
,22.50
244219,[INFO] Telemetry transmitted successfully
244294,SensorData,21.68,940.11,627.57,43.21,1.38,0.25,12.81,-7.49,0.70,0.16,0.000000,0.000000,
,22.50
244371,SensorData,21.68,940.07,628.02,43.21,1.32,0.17,12.86,-7.38,0.79,0.16,0.000000,0.000000,
,22.50
244378,[INFO] Telemetry transmitted successfully
244455,SensorData,21.67,940.07,627.92,43.23,1.39,0.21,12.82,-7.41,0.85,-0.05,0.000000,0.000000,
,22.50
244532,SensorData,21.67,940.05,628.10,43.22,1.38,0.20,12.80,-7.22,0.82,-0.10,0.000000,0.000000,
,22.50
244538,[INFO] Telemetry transmitted successfully
244613,SensorData,21.68,940.08,627.81,43.25,1.37,0.16,12.82,-7.27,0.90,-0.21,0.000000,0.000000,
,22.50
244690,SensorData,21.67,940.07,627.92,43.23,1.30,0.18,12.76,-7.34,1.02,0.01,0.000000,0.000000,
,22.50
244697,[INFO] Telemetry transmitted successfully
244774,SensorData,21.67,940.06,628.02,43.22,1.35,0.21,12.76,-7.23,0.88,-0.15,0.000000,0.000000,
,22.44
244852,SensorData,21.67,940.06,628.04,43.24,1.35,0.22,12.81,-7.31,0.80,0.02,0.000000,0.000000,
,22.50
244858,[INFO] Telemetry transmitted successfully
244933,SensorData,21.66,940.06,628.04,43.24,1.38,0.20,12.79,-7.28,0.62,-0.13,0.000000,0.000000,
,22.50
245010,SensorData,21.67,940.06,628.04,43.22,1.38,0.15,12.83,-7.32,0.92,0.08,0.000000,0.000000,
,22.50
245020,[INFO] Telemetry transmitted successfully
245095,SensorData,21.67,940.07,627.90,43.24,1.35,0.22,12.76,-7.37,0.79,0.07,0.000000,0.000000,
,22.50
245177,SensorData,21.67,940.04,628.18,43.24,1.37,0.21,12.77,-7.29,0.77,-0.04,0.000000,0.000000,
,22.50
245183,[INFO] Telemetry transmitted successfully
245258,SensorData,21.67,940.06,627.98,43.23,1.39,0.22,12.82,-7.40,0.87,0.13,0.000000,0.000000,
,22.50
245335,SensorData,21.66,940.06,627.96,43.23,1.33,0.13,12.89,-7.25,0.64,0.03,0.000000,0.000000,
,22.50
245344,[INFO] Telemetry transmitted successfully
245419,SensorData,21.67,940.06,627.98,43.23,1.34,0.20,12.80,-7.34,0.68,0.09,0.000000,0.000000,
,22.44
245496,SensorData,21.67,940.04,628.21,43.21,1.36,0.23,12.73,-7.36,0.69,-0.05,0.000000,0.000000,
,22.50
245503,[INFO] Telemetry transmitted successfully
245578,SensorData,21.67,940.05,628.11,43.22,1.32,0.20,12.81,-7.42,0.63,-0.01,0.000000,0.000000,
,22.50
245655,SensorData,21.66,940.07,627.92,43.21,1.33,0.13,12.87,-7.41,0.79,-0.19,0.000000,0.000000,
,22.50
245664,[INFO] Telemetry transmitted successfully
245739,SensorData,21.67,940.05,628.08,43.22,1.36,0.20,12.85,-7.39,0.70,0.08,0.000000,0.000000,
,22.50
245816,SensorData,21.67,940.07,627.90,43.21,1.31,0.18,12.76,-7.37,0.73,-0.14,0.000000,0.000000,
,22.50
245823,[INFO] Telemetry transmitted successfully
245898,SensorData,21.66,940.04,628.14,43.23,1.37,0.18,12.82,-7.37,0.77,-0.08,0.000000,0.000000,
,22.50
245975,SensorData,21.66,940.07,627.89,43.19,1.34,0.17,12.73,-7.38,0.73,-0.08,0.000000,0.000000,
,22.50
245984,[INFO] Telemetry transmitted successfully
246064,SensorData,21.66,940.06,628.01,43.20,1.34,0.15,12.83,-7.31,0.69,-0.13,0.000000,0.000000,
,22.50
246141,SensorData,21.67,940.11,627.59,43.21,1.33,0.25,12.77,-7.34,0.78,-0.05,0.000000,0.000000,
,22.50
246148,[INFO] Telemetry transmitted successfully
246222,SensorData,21.66,940.08,627.82,43.14,1.39,0.20,12.73,-7.34,0.60,-0.17,0.000000,0.000000,
,22.50
246299,SensorData,21.66,940.08,627.80,43.47,1.32,0.17,12.81,-7.35,0.67,0.02,0.000000,0.000000,
,22.50
246309,[INFO] Telemetry transmitted successfully
246383,SensorData,21.66,940.08,627.80,43.20,1.34,0.16,12.88,-7.28,0.71,-0.12,0.000000,0.000000,
,22.50
